120899	1686036	1	2013-02-04 00:00:00	1210	1210	0	0	 	.0000	19622.0000	33406.0000	19622.0000	981.0000	 	0	2013-02-04 07:15:00	1	12
120900	1686043	1	2013-02-04 00:00:00	1210	1210	0	0	 	.0000	18076.0000	28069.0000	18076.0000	904.0000	 	0	2013-02-04 07:15:00	1	12
120901	1686050	1	2013-02-04 00:00:00	1210	1210	0	0	 	.0000	12070.0000	17380.0000	12070.0000	604.0000	 	0	2013-02-04 07:15:00	1	12
120902	1686067	1	2013-02-04 00:00:00	1210	1210	0	0	 	.0000	7372.0000	11749.0000	7372.0000	369.0000	 	0	2013-02-04 07:15:00	1	12
120903	1686074	1	2013-02-04 00:00:00	1210	1210	0	0	 	.0000	2851.0000	4901.0000	2851.0000	143.0000	 	0	2013-02-04 07:15:00	1	12
120904	1686081	1	2013-02-04 00:00:00	1210	1210	0	0	 	.0000	1036.0000	1588.0000	1036.0000	52.0000	 	0	2013-02-04 07:15:00	1	12
120905	1719321	1	2013-02-04 00:00:00	400	400	0	0	 	.0000	662.0000	1104.0000	662.0000	33.0000	 	0	2013-02-04 07:15:00	1	12
120906	1719338	1	2013-02-04 00:00:00	420	420	0	0	 	.0000	4285.0000	6477.0000	4285.0000	214.0000	 	0	2013-02-04 07:15:00	1	12
120907	1719345	1	2013-02-04 00:00:00	1130	1130	0	0	 	.0000	1276.0000	1988.0000	1276.0000	64.0000	 	0	2013-02-04 07:15:00	1	12
120908	1719352	1	2013-02-07 00:00:00	1140	1140	0	0	 	.0000	224.0000	554.0000	224.0000	11.0000	 	0	2013-02-04 07:15:00	1	12
120909	1685749	1	2013-02-06 00:00:00	1350	1350	0	0	 	.0000	3566.0000	6355.0000	3566.0000	178.0000	 	0	2013-02-04 07:25:00	1	12
120910	1685756	1	2013-02-06 00:00:00	1350	1350	0	0	 	.0000	636.0000	1088.0000	636.0000	32.0000	 	0	2013-02-04 07:25:00	1	12
120911	1685763	1	2013-02-06 00:00:00	1390	1390	0	0	 	.0000	5197.0000	8711.0000	5197.0000	260.0000	 	0	2013-02-04 07:25:00	1	12
120912	1685770	1	2013-02-06 00:00:00	1400	1400	0	0	 	.0000	2677.0000	4683.0000	2677.0000	134.0000	 	0	2013-02-04 07:25:00	1	12
120913	1685787	1	2013-02-06 00:00:00	1410	1410	0	0	 	.0000	537.0000	891.0000	537.0000	27.0000	 	0	2013-02-04 07:25:00	1	12
120914	1685794	1	2013-02-06 00:00:00	1420	1420	0	0	 	.0000	4221.0000	6948.0000	4221.0000	211.0000	 	0	2013-02-04 07:25:00	1	12
120915	1685800	1	2013-02-06 00:00:00	1430	1430	0	0	 	.0000	3700.0000	6410.0000	3700.0000	185.0000	 	0	2013-02-04 07:25:00	1	12
120916	1685817	1	2013-02-06 00:00:00	1440	1440	0	0	 	.0000	13622.0000	20471.0000	13622.0000	681.0000	 	0	2013-02-04 07:25:00	1	12
120917	1685824	1	2013-02-06 00:00:00	1440	1440	0	0	 	.0000	872.0000	1477.0000	872.0000	44.0000	 	0	2013-02-04 07:25:00	1	12
120918	1685831	1	2013-02-06 00:00:00	1450	1450	0	0	 	.0000	2963.0000	5259.0000	2963.0000	148.0000	 	0	2013-02-04 07:25:00	1	12
120919	1685848	1	2013-02-06 00:00:00	1550	1550	0	0	 	.0000	2000.0000	2600.0000	2000.0000	100.0000	 	0	2013-02-04 07:25:00	1	12
120920	1685855	1	2013-02-06 00:00:00	1460	1460	0	0	 	.0000	2966.0000	4988.0000	2966.0000	148.0000	 	0	2013-02-04 07:25:00	1	12
120921	1685862	1	2013-02-06 00:00:00	1460	1460	0	0	 	.0000	650.0000	1000.0000	650.0000	33.0000	 	0	2013-02-04 07:25:00	1	12
120922	1685879	1	2013-02-06 00:00:00	1470	1470	0	0	 	.0000	520.0000	800.0000	520.0000	26.0000	 	0	2013-02-04 07:25:00	1	12
120923	1685886	1	2013-02-06 00:00:00	1480	1480	0	0	 	.0000	5798.0000	9199.0000	5798.0000	290.0000	 	0	2013-02-04 07:25:00	1	12
120924	1685893	1	2013-02-06 00:00:00	1480	1480	0	0	 	.0000	2085.0000	3540.0000	2085.0000	104.0000	 	0	2013-02-04 07:25:00	1	12
120925	1685909	1	2013-02-06 00:00:00	1160	1160	0	0	 	.0000	6848.0000	11989.0000	6848.0000	342.0000	 	0	2013-02-04 07:25:00	1	12
120926	1685916	1	2013-02-06 00:00:00	1160	1160	0	0	 	.0000	10004.0000	16737.0000	10004.0000	500.0000	 	0	2013-02-04 07:25:00	1	12
120927	1685923	1	2013-02-06 00:00:00	1160	1160	0	0	 	.0000	1692.0000	2831.0000	1692.0000	85.0000	 	0	2013-02-04 07:25:00	1	12
120928	1719178	1	2013-02-06 00:00:00	1350	1350	0	0	 	.0000	638.0000	994.0000	638.0000	32.0000	 	0	2013-02-04 07:25:00	1	12
120929	1719185	1	2013-02-06 00:00:00	1360	1360	0	0	 	.0000	1255.0000	2285.0000	1255.0000	63.0000	 	0	2013-02-04 07:25:00	1	12
120930	1719192	1	2013-02-06 00:00:00	1370	1370	0	0	 	.0000	188.0000	334.0000	188.0000	9.0000	 	0	2013-02-04 07:25:00	1	12
120931	1719208	1	2013-02-06 00:00:00	1380	1380	0	0	 	.0000	2184.0000	3892.0000	2184.0000	109.0000	 	0	2013-02-04 07:25:00	1	12
120932	1719215	1	2013-02-06 00:00:00	1390	1390	0	0	 	.0000	3564.0000	5995.0000	3564.0000	178.0000	 	0	2013-02-04 07:25:00	1	12
120933	1719222	1	2013-02-06 00:00:00	1400	1400	0	0	 	.0000	2926.0000	4904.0000	2926.0000	146.0000	 	0	2013-02-04 07:25:00	1	12
120934	1719239	1	2013-02-06 00:00:00	1400	1400	0	0	 	.0000	298.0000	494.0000	298.0000	15.0000	 	0	2013-02-04 07:25:00	1	12
120935	1719246	1	2013-02-06 00:00:00	1410	1410	0	0	 	.0000	688.0000	1108.0000	688.0000	34.0000	 	0	2013-02-04 07:25:00	1	12
120936	1719253	1	2013-02-06 00:00:00	1420	1420	0	0	 	.0000	980.0000	1740.0000	980.0000	49.0000	 	0	2013-02-04 07:25:00	1	12
120937	1719260	1	2013-02-06 00:00:00	1430	1430	0	0	 	.0000	526.0000	928.0000	526.0000	26.0000	 	0	2013-02-04 07:25:00	1	12
120938	1719277	1	2013-02-06 00:00:00	1440	1440	0	0	 	.0000	2204.0000	3957.0000	2204.0000	110.0000	 	0	2013-02-04 07:25:00	1	12
120939	1719284	1	2013-02-06 00:00:00	1550	1550	0	0	 	.0000	1005.0000	1925.0000	1005.0000	50.0000	 	0	2013-02-04 07:25:00	1	12
120940	1719291	1	2013-02-06 00:00:00	1460	1460	0	0	 	.0000	3252.0000	5415.0000	3252.0000	163.0000	 	0	2013-02-04 07:25:00	1	12
120941	1719307	1	2013-02-06 00:00:00	1470	1470	0	0	 	.0000	5774.0000	9794.0000	5774.0000	289.0000	 	0	2013-02-04 07:25:00	1	12
120942	1719314	1	2013-02-06 00:00:00	1480	1480	0	0	 	.0000	1655.0000	2915.0000	1655.0000	83.0000	 	0	2013-02-04 07:25:00	1	12
120943	630460	1	2013-02-03 00:00:00	430	430	0	0	 	.0000	9915.0000	16426.0000	9915.0000	496.0000	 	0	2013-02-04 07:40:00	10	27
120944	630465	1	2013-02-03 00:00:00	440	440	0	0	 	.0000	160.0000	240.0000	160.0000	8.0000	 	0	2013-02-04 07:40:00	10	30
120945	630466	1	2013-02-03 00:00:00	430	430	0	0	 	.0000	825.0000	1275.0000	825.0000	41.0000	 	0	2013-02-04 07:40:00	10	26
120946	630467	1	2013-02-03 00:00:00	430	430	0	0	 	.0000	2280.0000	3325.0000	2280.0000	114.0000	 	0	2013-02-04 07:40:00	10	27
120947	631295	1	2013-02-04 00:00:00	440	440	0	0	 	.0000	905.0000	1185.0000	905.0000	45.0000	 	0	2013-02-04 07:40:00	10	26
120948	631296	1	2013-02-04 00:00:00	440	440	0	0	 	.0000	48265.0000	66445.0000	48265.0000	2413.0000	 	0	2013-02-04 07:40:00	10	27
120949	631297	1	2013-02-04 00:00:00	440	440	1	0	 	.0000	13000.0000	21576.0000	13000.0000	650.0000	 	0	2013-02-20 00:00:00	10	27
120950	631298	1	2013-02-04 00:00:00	440	440	0	0	 	.0000	9669.0000	14191.0000	9669.0000	483.0000	 	0	2013-02-04 07:40:00	10	27
120951	631299	1	2013-02-04 00:00:00	440	440	0	0	 	.0000	10377.0000	14551.0000	10377.0000	519.0000	 	0	2013-02-04 07:40:00	10	27
120952	631300	1	2013-02-04 00:00:00	430	430	0	0	 	.0000	2603.0000	4018.0000	2603.0000	130.0000	 	0	2013-02-04 07:40:00	10	22
120953	631301	1	2013-02-04 00:00:00	430	430	0	0	 	.0000	4435.0000	6801.0000	4435.0000	222.0000	 	0	2013-02-04 07:40:00	10	26
120954	631302	1	2013-02-04 00:00:00	430	430	0	0	 	.0000	3132.0000	5542.0000	3132.0000	157.0000	 	0	2013-02-04 07:40:00	10	26
